State_Code,District,Type,Status,Count
UT,Bageshwar,delta7,vaccinated1,371
UT,Bageshwar,delta7,vaccinated2,6323
UT,Bageshwar,meta,population,259840
UT,Bageshwar,total,confirmed,5764
UT,Bageshwar,total,deceased,60
UT,Bageshwar,total,other,25
UT,Bageshwar,total,recovered,5678
UT,Bageshwar,total,tested,55626
UT,Bageshwar,total,vaccinated1,183447
UT,Bageshwar,total,vaccinated2,131244
UT,Chamoli,delta,vaccinated1,13
UT,Chamoli,delta,vaccinated2,268
UT,Chamoli,delta21_14,confirmed,3
UT,Chamoli,delta7,confirmed,4
UT,Chamoli,delta7,recovered,4
UT,Chamoli,delta7,vaccinated1,822
UT,Chamoli,delta7,vaccinated2,11652
UT,Chamoli,meta,population,391114
UT,Chamoli,total,confirmed,12242
UT,Chamoli,total,deceased,62
UT,Chamoli,total,other,204
UT,Chamoli,total,recovered,11972
UT,Chamoli,total,tested,90390
UT,Chamoli,total,vaccinated1,273850
UT,Chamoli,total,vaccinated2,191420
UT,Champawat,delta,confirmed,1
UT,Champawat,delta,vaccinated1,44
UT,Champawat,delta,vaccinated2,613
UT,Champawat,delta21_14,confirmed,7
UT,Champawat,delta7,confirmed,3
UT,Champawat,delta7,other,5
UT,Champawat,delta7,vaccinated1,754
UT,Champawat,delta7,vaccinated2,6007
UT,Champawat,meta,population,259315
UT,Champawat,total,confirmed,7603
UT,Champawat,total,deceased,53
UT,Champawat,total,other,189
UT,Champawat,total,recovered,7358
UT,Champawat,total,tested,95068
UT,Champawat,total,vaccinated1,183354
UT,Champawat,total,vaccinated2,119870
UT,Dehradun,delta,confirmed,3
UT,Dehradun,delta,recovered,4
UT,Dehradun,delta,vaccinated1,308
UT,Dehradun,delta,vaccinated2,3611
UT,Dehradun,delta21_14,confirmed,28
UT,Dehradun,delta7,confirmed,30
UT,Dehradun,delta7,other,2
UT,Dehradun,delta7,recovered,24
UT,Dehradun,delta7,vaccinated1,5963
UT,Dehradun,delta7,vaccinated2,49795
UT,Dehradun,meta,population,1698560
UT,Dehradun,total,confirmed,112363
UT,Dehradun,total,deceased,3521
UT,Dehradun,total,other,598
UT,Dehradun,total,recovered,108137
UT,Dehradun,total,tested,401496
UT,Dehradun,total,vaccinated1,1465464
UT,Dehradun,total,vaccinated2,793803
UT,Haridwar,delta,confirmed,1
UT,Haridwar,delta,vaccinated1,224
UT,Haridwar,delta,vaccinated2,1907
UT,Haridwar,delta21_14,confirmed,5
UT,Haridwar,delta7,confirmed,10
UT,Haridwar,delta7,deceased,1
UT,Haridwar,delta7,other,1
UT,Haridwar,delta7,recovered,8
UT,Haridwar,delta7,vaccinated1,3960
UT,Haridwar,delta7,vaccinated2,52191
UT,Haridwar,meta,population,1927029
UT,Haridwar,total,confirmed,51498
UT,Haridwar,total,deceased,1019
UT,Haridwar,total,other,1376
UT,Haridwar,total,recovered,49096
UT,Haridwar,total,tested,369542
UT,Haridwar,total,vaccinated1,1456257
UT,Haridwar,total,vaccinated2,635360
UT,Nainital,delta,recovered,3
UT,Nainital,delta,vaccinated1,31
UT,Nainital,delta,vaccinated2,288
UT,Nainital,delta21_14,confirmed,25
UT,Nainital,delta7,confirmed,10
UT,Nainital,delta7,recovered,14
UT,Nainital,delta7,vaccinated1,2285
UT,Nainital,delta7,vaccinated2,16850
UT,Nainital,meta,population,955128
UT,Nainital,total,confirmed,39232
UT,Nainital,total,deceased,944
UT,Nainital,total,other,134
UT,Nainital,total,recovered,38140
UT,Nainital,total,tested,204422
UT,Nainital,total,vaccinated1,722854
UT,Nainital,total,vaccinated2,398680
UT,Pauri Garhwal,delta,vaccinated1,25
UT,Pauri Garhwal,delta,vaccinated2,108
UT,Pauri Garhwal,delta21_14,confirmed,7
UT,Pauri Garhwal,delta7,confirmed,3
UT,Pauri Garhwal,delta7,recovered,5
UT,Pauri Garhwal,delta7,vaccinated1,2116
UT,Pauri Garhwal,delta7,vaccinated2,14253
UT,Pauri Garhwal,meta,population,686527
UT,Pauri Garhwal,total,confirmed,17686
UT,Pauri Garhwal,total,deceased,315
UT,Pauri Garhwal,total,other,701
UT,Pauri Garhwal,total,recovered,16668
UT,Pauri Garhwal,total,tested,138878
UT,Pauri Garhwal,total,vaccinated1,431320
UT,Pauri Garhwal,total,vaccinated2,229262
UT,Pithoragarh,delta,recovered,1
UT,Pithoragarh,delta,vaccinated1,89
UT,Pithoragarh,delta,vaccinated2,609
UT,Pithoragarh,delta21_14,confirmed,4
UT,Pithoragarh,delta7,confirmed,3
UT,Pithoragarh,delta7,recovered,6
UT,Pithoragarh,delta7,vaccinated1,930
UT,Pithoragarh,delta7,vaccinated2,10608
UT,Pithoragarh,meta,population,485993
UT,Pithoragarh,total,confirmed,10260
UT,Pithoragarh,total,deceased,181
UT,Pithoragarh,total,other,108
UT,Pithoragarh,total,recovered,9962
UT,Pithoragarh,total,tested,72686
UT,Pithoragarh,total,vaccinated1,318644
UT,Pithoragarh,total,vaccinated2,183765
UT,Rudraprayag,delta,recovered,1
UT,Rudraprayag,delta,vaccinated1,30
UT,Rudraprayag,delta,vaccinated2,326
UT,Rudraprayag,delta21_14,confirmed,7
UT,Rudraprayag,delta7,recovered,3
UT,Rudraprayag,delta7,vaccinated1,416
UT,Rudraprayag,delta7,vaccinated2,6212
UT,Rudraprayag,meta,population,236857
UT,Rudraprayag,total,confirmed,8800
UT,Rudraprayag,total,deceased,106
UT,Rudraprayag,total,other,159
UT,Rudraprayag,total,recovered,8535
UT,Rudraprayag,total,tested,52378
UT,Rudraprayag,total,vaccinated1,170911
UT,Rudraprayag,total,vaccinated2,113480
UT,Tehri Garhwal,delta,vaccinated1,12
UT,Tehri Garhwal,delta,vaccinated2,120
UT,Tehri Garhwal,delta21_14,confirmed,1
UT,Tehri Garhwal,delta7,vaccinated1,2235
UT,Tehri Garhwal,delta7,vaccinated2,15658
UT,Tehri Garhwal,meta,population,616409
UT,Tehri Garhwal,total,confirmed,15835
UT,Tehri Garhwal,total,deceased,108
UT,Tehri Garhwal,total,other,900
UT,Tehri Garhwal,total,recovered,14827
UT,Tehri Garhwal,total,tested,105111
UT,Tehri Garhwal,total,vaccinated1,381493
UT,Tehri Garhwal,total,vaccinated2,206527
UT,Udham Singh Nagar,delta,vaccinated1,167
UT,Udham Singh Nagar,delta,vaccinated2,3581
UT,Udham Singh Nagar,delta7,recovered,3
UT,Udham Singh Nagar,delta7,vaccinated1,3588
UT,Udham Singh Nagar,delta7,vaccinated2,48283
UT,Udham Singh Nagar,meta,population,1648367
UT,Udham Singh Nagar,total,confirmed,37875
UT,Udham Singh Nagar,total,deceased,761
UT,Udham Singh Nagar,total,other,799
UT,Udham Singh Nagar,total,recovered,36315
UT,Udham Singh Nagar,total,tested,337292
UT,Udham Singh Nagar,total,vaccinated1,1277738
UT,Udham Singh Nagar,total,vaccinated2,518326
UT,Uttarkashi,delta,vaccinated1,12
UT,Uttarkashi,delta,vaccinated2,83
UT,Uttarkashi,delta21_14,confirmed,1
UT,Uttarkashi,delta7,confirmed,4
UT,Uttarkashi,delta7,other,2
UT,Uttarkashi,delta7,vaccinated1,1063
UT,Uttarkashi,delta7,vaccinated2,9910
UT,Uttarkashi,meta,population,329686
UT,Uttarkashi,total,confirmed,12548
UT,Uttarkashi,total,deceased,74
UT,Uttarkashi,total,other,343
UT,Uttarkashi,total,recovered,12129
UT,Uttarkashi,total,tested,120026
UT,Uttarkashi,total,vaccinated1,234425
UT,Uttarkashi,total,vaccinated2,160687
WB,Alipurduar,delta,confirmed,4
WB,Alipurduar,delta,recovered,5
WB,Alipurduar,delta,vaccinated1,579
WB,Alipurduar,delta,vaccinated2,1298
WB,Alipurduar,delta21_14,confirmed,26
WB,Alipurduar,delta7,confirmed,31
WB,Alipurduar,delta7,recovered,35
WB,Alipurduar,delta7,vaccinated1,38488
WB,Alipurduar,delta7,vaccinated2,29790
WB,Alipurduar,meta,population,1700000
WB,Alipurduar,total,confirmed,15589
WB,Alipurduar,total,deceased,102
WB,Alipurduar,total,recovered,15441
WB,Alipurduar,total,vaccinated1,949775
WB,Alipurduar,total,vaccinated2,353666
WB,Bankura,delta,confirmed,30
WB,Bankura,delta,recovered,21
WB,Bankura,delta,vaccinated1,38854
WB,Bankura,delta,vaccinated2,5692
WB,Bankura,delta21_14,confirmed,83
WB,Bankura,delta7,confirmed,161
WB,Bankura,delta7,deceased,1
WB,Bankura,delta7,recovered,133
WB,Bankura,delta7,vaccinated1,220390
WB,Bankura,delta7,vaccinated2,76120
WB,Bankura,meta,population,3596292
WB,Bankura,total,confirmed,36313
WB,Bankura,total,deceased,274
WB,Bankura,total,recovered,35839
WB,Bankura,total,vaccinated1,2245147
WB,Bankura,total,vaccinated2,706177
WB,Birbhum,delta,confirmed,20
WB,Birbhum,delta,recovered,20
WB,Birbhum,delta,vaccinated1,6911
WB,Birbhum,delta,vaccinated2,2868
WB,Birbhum,delta21_14,confirmed,51
WB,Birbhum,delta7,confirmed,176
WB,Birbhum,delta7,recovered,102
WB,Birbhum,delta7,vaccinated1,99629
WB,Birbhum,delta7,vaccinated2,84919
WB,Birbhum,meta,population,3502387
WB,Birbhum,total,confirmed,41197
WB,Birbhum,total,deceased,286
WB,Birbhum,total,recovered,40727
WB,Birbhum,total,vaccinated1,2152966
WB,Birbhum,total,vaccinated2,846286
WB,Cooch Behar,delta,confirmed,10
WB,Cooch Behar,delta,recovered,13
WB,Cooch Behar,delta,vaccinated1,3386
WB,Cooch Behar,delta,vaccinated2,395
WB,Cooch Behar,delta21_14,confirmed,82
WB,Cooch Behar,delta7,confirmed,77
WB,Cooch Behar,delta7,recovered,93
WB,Cooch Behar,delta7,vaccinated1,122592
WB,Cooch Behar,delta7,vaccinated2,26214
WB,Cooch Behar,meta,population,2822780
WB,Cooch Behar,total,confirmed,29275
WB,Cooch Behar,total,deceased,97
WB,Cooch Behar,total,recovered,29060
WB,Cooch Behar,total,vaccinated1,1444232
WB,Cooch Behar,total,vaccinated2,421663
WB,Dakshin Dinajpur,delta,confirmed,14
WB,Dakshin Dinajpur,delta,recovered,16
WB,Dakshin Dinajpur,delta,vaccinated1,724
WB,Dakshin Dinajpur,delta,vaccinated2,998
WB,Dakshin Dinajpur,delta21_14,confirmed,80
WB,Dakshin Dinajpur,delta7,confirmed,111
WB,Dakshin Dinajpur,delta7,deceased,1
WB,Dakshin Dinajpur,delta7,recovered,108
WB,Dakshin Dinajpur,delta7,vaccinated1,53398
WB,Dakshin Dinajpur,delta7,vaccinated2,21657
WB,Dakshin Dinajpur,meta,population,1670931
WB,Dakshin Dinajpur,total,confirmed,17889
WB,Dakshin Dinajpur,total,deceased,170
WB,Dakshin Dinajpur,total,recovered,17573
WB,Dakshin Dinajpur,total,vaccinated1,1063493
WB,Dakshin Dinajpur,total,vaccinated2,363056
WB,Darjeeling,delta,confirmed,23
WB,Darjeeling,delta,recovered,31
WB,Darjeeling,delta,vaccinated1,945
WB,Darjeeling,delta,vaccinated2,1844
WB,Darjeeling,delta21_14,confirmed,160
WB,Darjeeling,delta7,confirmed,189
WB,Darjeeling,delta7,deceased,1
WB,Darjeeling,delta7,recovered,214
WB,Darjeeling,delta7,vaccinated1,21148
WB,Darjeeling,delta7,vaccinated2,69087
WB,Darjeeling,meta,population,1842034
WB,Darjeeling,total,confirmed,57143
WB,Darjeeling,total,deceased,539
WB,Darjeeling,total,recovered,56326
WB,Darjeeling,total,vaccinated1,1324555
WB,Darjeeling,total,vaccinated2,664306
WB,Hooghly,delta,confirmed,58
WB,Hooghly,delta,recovered,74
WB,Hooghly,delta,vaccinated1,41006
WB,Hooghly,delta,vaccinated2,9034
WB,Hooghly,delta21_14,confirmed,358
WB,Hooghly,delta7,confirmed,472
WB,Hooghly,delta7,deceased,2
WB,Hooghly,delta7,recovered,497
WB,Hooghly,delta7,vaccinated1,274722
WB,Hooghly,delta7,vaccinated2,105570
WB,Hooghly,meta,population,5520389
WB,Hooghly,total,confirmed,86300
WB,Hooghly,total,deceased,990
WB,Hooghly,total,recovered,84650
WB,Hooghly,total,vaccinated1,3368156
WB,Hooghly,total,vaccinated2,1343978
WB,Howrah,delta,confirmed,73
WB,Howrah,delta,recovered,73
WB,Howrah,delta,vaccinated1,14299
WB,Howrah,delta,vaccinated2,4502
WB,Howrah,delta21_14,confirmed,344
WB,Howrah,delta7,confirmed,518
WB,Howrah,delta7,deceased,2
WB,Howrah,delta7,recovered,473
WB,Howrah,delta7,vaccinated1,207351
WB,Howrah,delta7,vaccinated2,95203
WB,Howrah,meta,population,4841638
WB,Howrah,total,confirmed,98757
WB,Howrah,total,deceased,1524
WB,Howrah,total,recovered,96567
WB,Howrah,total,vaccinated1,2905925
WB,Howrah,total,vaccinated2,1254076
WB,Jalpaiguri,delta,confirmed,16
WB,Jalpaiguri,delta,deceased,1
WB,Jalpaiguri,delta,recovered,17
WB,Jalpaiguri,delta,vaccinated1,9642
WB,Jalpaiguri,delta,vaccinated2,3130
WB,Jalpaiguri,delta21_14,confirmed,110
WB,Jalpaiguri,delta7,confirmed,102
WB,Jalpaiguri,delta7,deceased,6
WB,Jalpaiguri,delta7,recovered,120
WB,Jalpaiguri,delta7,vaccinated1,53967
WB,Jalpaiguri,delta7,vaccinated2,63773
WB,Jalpaiguri,meta,population,3869675
WB,Jalpaiguri,total,confirmed,41982
WB,Jalpaiguri,total,deceased,572
WB,Jalpaiguri,total,recovered,41256
WB,Jalpaiguri,total,vaccinated1,1144138
WB,Jalpaiguri,total,vaccinated2,410719
WB,Jhargram,delta,confirmed,3
WB,Jhargram,delta,recovered,5
WB,Jhargram,delta,vaccinated1,477
WB,Jhargram,delta,vaccinated2,700
WB,Jhargram,delta21_14,confirmed,37
WB,Jhargram,delta7,confirmed,25
WB,Jhargram,delta7,recovered,39
WB,Jhargram,delta7,vaccinated1,39020
WB,Jhargram,delta7,vaccinated2,19553
WB,Jhargram,meta,population,1136548
WB,Jhargram,total,confirmed,12135
WB,Jhargram,total,deceased,27
WB,Jhargram,total,recovered,12063
WB,Jhargram,total,vaccinated1,714456
WB,Jhargram,total,vaccinated2,211586
WB,Kalimpong,delta,confirmed,2
WB,Kalimpong,delta,recovered,4
WB,Kalimpong,delta,vaccinated1,8
WB,Kalimpong,delta,vaccinated2,429
WB,Kalimpong,delta21_14,confirmed,30
WB,Kalimpong,delta7,confirmed,18
WB,Kalimpong,delta7,recovered,28
WB,Kalimpong,delta7,vaccinated1,513
WB,Kalimpong,delta7,vaccinated2,10626
WB,Kalimpong,meta,population,251642
WB,Kalimpong,total,confirmed,7036
WB,Kalimpong,total,deceased,54
WB,Kalimpong,total,recovered,6950
WB,Kalimpong,total,vaccinated1,180713
WB,Kalimpong,total,vaccinated2,124420
WB,Kolkata,delta,confirmed,274
WB,Kolkata,delta,deceased,6
WB,Kolkata,delta,recovered,244
WB,Kolkata,delta,vaccinated1,334
WB,Kolkata,delta,vaccinated2,1626
WB,Kolkata,delta21_14,confirmed,1044
WB,Kolkata,delta7,confirmed,1843
WB,Kolkata,delta7,deceased,25
WB,Kolkata,delta7,recovered,1553
WB,Kolkata,delta7,vaccinated1,36977
WB,Kolkata,delta7,vaccinated2,206020
WB,Kolkata,meta,population,4486679
WB,Kolkata,total,confirmed,322541
WB,Kolkata,total,deceased,5152
WB,Kolkata,total,recovered,315146
WB,Kolkata,total,vaccinated1,4784084
WB,Kolkata,total,vaccinated2,3039486
WB,Malda,delta,confirmed,32
WB,Malda,delta,recovered,8
WB,Malda,delta,vaccinated1,2191
WB,Malda,delta,vaccinated2,1771
WB,Malda,delta21_14,confirmed,58
WB,Malda,delta7,confirmed,77
WB,Malda,delta7,recovered,51
WB,Malda,delta7,vaccinated1,227391
WB,Malda,delta7,vaccinated2,55976
WB,Malda,meta,population,3997970
WB,Malda,total,confirmed,33406
WB,Malda,total,deceased,186
WB,Malda,total,recovered,33121
WB,Malda,total,vaccinated1,2029144
WB,Malda,total,vaccinated2,590497
WB,Murshidabad,delta,confirmed,5
WB,Murshidabad,delta,recovered,8
WB,Murshidabad,delta,vaccinated1,17667
WB,Murshidabad,delta,vaccinated2,1587
WB,Murshidabad,delta21_14,confirmed,31
WB,Murshidabad,delta7,confirmed,48
WB,Murshidabad,delta7,deceased,1
WB,Murshidabad,delta7,recovered,40
WB,Murshidabad,delta7,vaccinated1,621102
WB,Murshidabad,delta7,vaccinated2,86224
WB,Murshidabad,meta,population,7102430
WB,Murshidabad,total,confirmed,33993
WB,Murshidabad,total,deceased,328
WB,Murshidabad,total,recovered,33605
WB,Murshidabad,total,vaccinated1,3952659
WB,Murshidabad,total,vaccinated2,976111
WB,Nadia,delta,confirmed,31
WB,Nadia,delta,deceased,1
WB,Nadia,delta,recovered,48
WB,Nadia,delta,vaccinated1,15875
WB,Nadia,delta,vaccinated2,1863
WB,Nadia,delta21_14,confirmed,228
WB,Nadia,delta7,confirmed,302
WB,Nadia,delta7,deceased,8
WB,Nadia,delta7,recovered,326
WB,Nadia,delta7,vaccinated1,251739
WB,Nadia,delta7,vaccinated2,89327
WB,Nadia,meta,population,5168488
WB,Nadia,total,confirmed,73333
WB,Nadia,total,deceased,859
WB,Nadia,total,recovered,72054
WB,Nadia,total,vaccinated1,2798942
WB,Nadia,total,vaccinated2,884320
WB,North 24 Parganas,delta,confirmed,144
WB,North 24 Parganas,delta,deceased,6
WB,North 24 Parganas,delta,recovered,147
WB,North 24 Parganas,delta,vaccinated1,5231
WB,North 24 Parganas,delta,vaccinated2,7658
WB,North 24 Parganas,delta21_14,confirmed,763
WB,North 24 Parganas,delta7,confirmed,1066
WB,North 24 Parganas,delta7,deceased,27
WB,North 24 Parganas,delta7,recovered,961
WB,North 24 Parganas,delta7,vaccinated1,235852
